path,pred_id,pred_name,confidence,probs,pred_policy_id,pred_policy_name
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-748.jpg,2,Tuberculosis,0.4997008442878723,"[0.49937862157821655, 0.0009204944362863898, 0.4997008442878723]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-774.jpg,0,Normal,0.7637041807174683,"[0.7637041807174683, 0.0038079111836850643, 0.2324879765510559]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-760.jpg,0,Normal,0.8577690124511719,"[0.8577690124511719, 0.009850618429481983, 0.13238030672073364]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-628.jpg,0,Normal,0.9118093848228455,"[0.9118093848228455, 0.01859384961426258, 0.06959671527147293]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-600.jpg,0,Normal,0.936547577381134,"[0.936547577381134, 0.0014761590864509344, 0.06197626516222954]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-166.jpg,0,Normal,0.5446213483810425,"[0.5446213483810425, 0.45519986748695374, 0.00017881438543554395]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-172.jpg,0,Normal,0.949027419090271,"[0.949027419090271, 0.0071290843188762665, 0.04384348914027214]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-614.jpg,0,Normal,0.8872897624969482,"[0.8872897624969482, 0.010867870412766933, 0.10184237360954285]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-827.jpg,0,Normal,0.7925981879234314,"[0.7925981879234314, 0.0012936192797496915, 0.2061082124710083]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-199.jpg,0,Normal,0.8332138061523438,"[0.8332138061523438, 0.0021039226558059454, 0.16468223929405212]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-833.jpg,0,Normal,0.9590656757354736,"[0.9590656757354736, 0.006687941495329142, 0.03424643352627754]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-358.jpg,0,Normal,0.8246998190879822,"[0.8246998190879822, 0.0017874189652502537, 0.17351274192333221]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-364.jpg,0,Normal,0.7370958924293518,"[0.7370958924293518, 0.010623253881931305, 0.2522808611392975]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-402.jpg,0,Normal,0.8391928672790527,"[0.8391928672790527, 0.002014068653807044, 0.15879303216934204]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-416.jpg,0,Normal,0.8291691541671753,"[0.8291691541671753, 0.038917675614356995, 0.1319131851196289]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-370.jpg,0,Normal,0.9733447432518005,"[0.9733447432518005, 0.0026315480936318636, 0.02402373217046261]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-417.jpg,1,Pneumonia,0.5616637468338013,"[0.4375976622104645, 0.5616637468338013, 0.0007385226199403405]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-371.jpg,0,Normal,0.9367573857307434,"[0.9367573857307434, 0.049217287451028824, 0.014025354757905006]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-365.jpg,0,Normal,0.7413164973258972,"[0.7413164973258972, 0.0007450874545611441, 0.257938414812088]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-403.jpg,0,Normal,0.8662233352661133,"[0.8662233352661133, 0.0025595964398235083, 0.1312171071767807]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-359.jpg,0,Normal,0.857453465461731,"[0.857453465461731, 0.0024701759684830904, 0.14007632434368134]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-832.jpg,0,Normal,0.8503202199935913,"[0.8503202199935913, 0.0034885157365351915, 0.1461912840604782]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-826.jpg,0,Normal,0.6763684153556824,"[0.6763684153556824, 0.323513388633728, 0.00011824264947790653]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-198.jpg,0,Normal,0.707554280757904,"[0.707554280757904, 0.2504620850086212, 0.04198366031050682]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-173.jpg,0,Normal,0.8553680181503296,"[0.8553680181503296, 0.05710148438811302, 0.0875304639339447]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-615.jpg,0,Normal,0.7005308270454407,"[0.7005308270454407, 0.06943379342556, 0.23003533482551575]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-601.jpg,0,Normal,0.9695839881896973,"[0.9695839881896973, 0.006114736665040255, 0.024301324039697647]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-167.jpg,0,Normal,0.7780597805976868,"[0.7780597805976868, 0.039721522480249405, 0.1822187453508377]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-629.jpg,0,Normal,0.8312050700187683,"[0.8312050700187683, 0.0018791595939546824, 0.16691574454307556]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-761.jpg,0,Normal,0.52115398645401,"[0.52115398645401, 0.4775508642196655, 0.0012951749376952648]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-775.jpg,0,Normal,0.573790967464447,"[0.573790967464447, 0.004052818287163973, 0.4221562147140503]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-749.jpg,0,Normal,0.9515437483787537,"[0.9515437483787537, 0.004007527604699135, 0.04444866627454758]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-38.jpg,2,Tuberculosis,0.6030869483947754,"[0.370644748210907, 0.026268338784575462, 0.6030869483947754]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-10.jpg,0,Normal,0.5506629347801208,"[0.5506629347801208, 0.0019334012176841497, 0.44740360975265503]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-588.jpg,0,Normal,0.5025734901428223,"[0.5025734901428223, 0.4972725510597229, 0.00015388650353997946]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-563.jpg,0,Normal,0.7246066331863403,"[0.7246066331863403, 0.01935795694589615, 0.2560354173183441]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-205.jpg,0,Normal,0.9670193791389465,"[0.9670193791389465, 0.0023967924062162638, 0.03058387152850628]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-211.jpg,0,Normal,0.8299239873886108,"[0.8299239873886108, 0.0007673822110518813, 0.169308602809906]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-577.jpg,0,Normal,0.8082247972488403,"[0.8082247972488403, 0.000596525555010885, 0.19117867946624756]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-239.jpg,1,Pneumonia,0.5708128809928894,"[0.42899781465530396, 0.5708128809928894, 0.0001893423468573019]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-573.jpg,0,Normal,0.7889100313186646,"[0.7889100313186646, 0.0038763221818953753, 0.2072135955095291]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-215.jpg,0,Normal,0.9159653782844543,"[0.9159653782844543, 0.006000148132443428, 0.07803447544574738]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-201.jpg,0,Normal,0.8221904039382935,"[0.8221904039382935, 0.0018434234661981463, 0.17596617341041565]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-567.jpg,0,Normal,0.9615835547447205,"[0.9615835547447205, 0.00256971619091928, 0.035846639424562454]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-229.jpg,0,Normal,0.9484540820121765,"[0.9484540820121765, 0.0018469332717359066, 0.04969901591539383]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-28.jpg,0,Normal,0.7772703170776367,"[0.7772703170776367, 0.0004406033258419484, 0.22228911519050598]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-14.jpg,0,Normal,0.7676868438720703,"[0.7676868438720703, 0.013478066772222519, 0.21883507072925568]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-598.jpg,0,Normal,0.6947646737098694,"[0.6947646737098694, 0.001131070894189179, 0.304104208946228]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-771.jpg,0,Normal,0.9458579421043396,"[0.9458579421043396, 0.030146561563014984, 0.023995529860258102]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-765.jpg,0,Normal,0.9433003664016724,"[0.9433003664016724, 0.011213485151529312, 0.04548610746860504]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-759.jpg,0,Normal,0.5211985111236572,"[0.5211985111236572, 0.4778916537761688, 0.0009098830632865429]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-163.jpg,0,Normal,0.5250461101531982,"[0.5250461101531982, 0.4749056100845337, 4.8245725338347256e-05]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-605.jpg,0,Normal,0.8525812029838562,"[0.8525812029838562, 0.02814851887524128, 0.11927029490470886]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-611.jpg,0,Normal,0.8422850966453552,"[0.8422850966453552, 0.020878897979855537, 0.13683603703975677]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-177.jpg,0,Normal,0.837127685546875,"[0.837127685546875, 0.07443258166313171, 0.0884396880865097]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-639.jpg,0,Normal,0.5369277596473694,"[0.5369277596473694, 0.010840682312846184, 0.4522315561771393]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-822.jpg,0,Normal,0.8541404604911804,"[0.8541404604911804, 0.0050531490705907345, 0.1408064067363739]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-836.jpg,0,Normal,0.7256646752357483,"[0.7256646752357483, 0.0015692237066105008, 0.27276611328125]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-188.jpg,0,Normal,0.9297477602958679,"[0.9297477602958679, 0.0016895976150408387, 0.06856268644332886]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-407.jpg,0,Normal,0.8916805982589722,"[0.8916805982589722, 0.0037797740660607815, 0.10453964024782181]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-361.jpg,0,Normal,0.7587112188339233,"[0.7587112188339233, 0.01663157157599926, 0.22465716302394867]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-375.jpg,0,Normal,0.9556629657745361,"[0.9556629657745361, 0.006914973724633455, 0.0374220535159111]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-413.jpg,0,Normal,0.9244102835655212,"[0.9244102835655212, 0.005286202300339937, 0.0703035295009613]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-349.jpg,0,Normal,0.7827177047729492,"[0.7827177047729492, 0.001110280049033463, 0.2161720246076584]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-348.jpg,0,Normal,0.7674779891967773,"[0.7674779891967773, 0.0015124115161597729, 0.2310096174478531]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-374.jpg,1,Pneumonia,0.7072508931159973,"[0.29261887073516846, 0.7072508931159973, 0.00013024992949794978]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-412.jpg,0,Normal,0.8407127261161804,"[0.8407127261161804, 0.1515708714723587, 0.007716369349509478]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-406.jpg,0,Normal,0.9479798078536987,"[0.9479798078536987, 0.004163897596299648, 0.04785633459687233]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-360.jpg,0,Normal,0.8144480586051941,"[0.8144480586051941, 0.00954215694218874, 0.17600981891155243]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-837.jpg,0,Normal,0.8601639866828918,"[0.8601639866828918, 0.13584384322166443, 0.003992198966443539]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-189.jpg,0,Normal,0.9383107423782349,"[0.9383107423782349, 0.0023168784100562334, 0.059372417628765106]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-823.jpg,0,Normal,0.6517062783241272,"[0.6517062783241272, 0.0034142828080803156, 0.3448794484138489]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-638.jpg,0,Normal,0.9453855156898499,"[0.9453855156898499, 0.013454755768179893, 0.04115966707468033]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-610.jpg,0,Normal,0.8501462340354919,"[0.8501462340354919, 0.00037127919495105743, 0.14948239922523499]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-176.jpg,0,Normal,0.8210612535476685,"[0.8210612535476685, 0.008116194047033787, 0.17082254588603973]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-162.jpg,1,Pneumonia,0.6687319278717041,"[0.3311675488948822, 0.6687319278717041, 0.00010055756138172]",1,Pneumonia
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-604.jpg,0,Normal,0.706214189529419,"[0.706214189529419, 0.0005047614686191082, 0.29328101873397827]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-758.jpg,0,Normal,0.8967200517654419,"[0.8967200517654419, 0.048298150300979614, 0.05498180910944939]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-764.jpg,0,Normal,0.7420902252197266,"[0.7420902252197266, 0.0002694418071769178, 0.2576403319835663]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-770.jpg,0,Normal,0.7218631505966187,"[0.7218631505966187, 0.005189831368625164, 0.2729470133781433]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-599.jpg,0,Normal,0.9277994632720947,"[0.9277994632720947, 0.0572078675031662, 0.014992721378803253]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-15.jpg,0,Normal,0.6950651407241821,"[0.6950651407241821, 0.005987509619444609, 0.2989473342895508]",2,Tuberculosis
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-29.jpg,0,Normal,0.9166361689567566,"[0.9166361689567566, 0.023142283782362938, 0.06022156402468681]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-228.jpg,0,Normal,0.8932863473892212,"[0.8932863473892212, 0.01394848432391882, 0.09276527166366577]",0,Normal
/Users/lily/Documents/Projects/chest-xray/data/raw/archive/test/normal/normal-200.jpg,0,Normal,0.9313033819198608,"[0.9313033819198608, 0.043649278581142426, 0.02504730224609375]",0,Normal
